longitude,latitude,housing_median_age,total_rooms,total_bedrooms,Liv_Area,population,households,median_income,Sale_Price,Neighborhood,ocean_proximity
-120.03,38.19,26,7005,4,NA,416,189,2.125,132500,San Jose,INLAND
-120.26,37.99,12,2726,3,NA,1351,474,3.5,107100,Oakland,INLAND
-120.24,38.01,11,1214,5,NA,633,199,3.125,148600,Fresno,INLAND
-120.23,37.98,14,1954,4,NA,917,316,3.1523,93300,San Diego,INLAND
-120.28,37.9,17,1047,3,NA,530,196,2.1538,153300,San Jose,INLAND
-120.24,37.96,34,1747,3,NA,935,362,1.625,79400,Los Angeles,INLAND
-120.23,37.96,52,1230,4,NA,609,243,2.0057,68200,San Diego,INLAND
-120.25,37.93,13,493,2,NA,196,68,3.375,134100,San Jose,INLAND
-120.13,37.93,5,111,5,NA,58,25,1.675,112500,Long Beach,INLAND
-120.35,37.98,4,1658,2,NA,676,278,3.5714,149500,Long Beach,INLAND
-120.33,37.97,17,2530,5,NA,1024,496,2.0057,118900,Bakersfield,INLAND
-120.3,37.97,17,3243,2,NA,1408,566,2.474,120100,San Jose,INLAND
-120.29,37.94,17,1459,3,NA,753,271,3.05,144800,Long Beach,INLAND
-120.32,37.91,16,108,2,NA,54,22,4.375,1.00E+05,Sacramento,INLAND
-120.35,37.86,25,287,5,NA,118,50,2.3056,162500,Sacramento,INLAND
-120.23,37.86,16,324,2,NA,135,61,2.4615,137500,Long Beach,INLAND
-120.2,37.84,9,13670,4,NA,2811,1193,3.2589,137900,Long Beach,INLAND
-120.2,37.8,30,1189,5,NA,446,165,3.4838,112500,Los Angeles,INLAND
-119.93,37.85,18,473,4,NA,88,41,4.0833,137500,San Diego,INLAND
-119.57,37.94,17,346,3,NA,51,20,3.4861,137500,San Diego,INLAND
-120.47,37.96,25,2505,5,NA,1145,483,2.006,103000,Santa Ana,INLAND
-120.42,37.98,18,3059,3,NA,1335,581,2.5129,115900,San Jose,INLAND
-120.42,37.95,19,2787,3,NA,1208,532,2.4922,98700,San Jose,INLAND
-120.39,37.96,10,2554,2,NA,922,439,2.1094,164000,San Diego,INLAND
-120.4,37.92,22,1022,2,NA,517,198,3.625,99400,Sacramento,INLAND
-120.35,37.95,13,2104,4,NA,960,401,2.4,177000,San Jose,INLAND
-120.41,37.88,16,744,4,NA,311,122,4.4231,87500,Fresno,INLAND
-120.45,37.79,8,2687,2,NA,5087,385,3.1719,115400,Oakland,INLAND
-119.31,34.7,19,961,3,NA,479,138,3.3438,156300,Bakersfield,INLAND
-119.06,34.62,10,416,2,NA,436,70,2.2222,262500,Fresno,<1H OCEAN
-118.75,34.42,28,1000,5,NA,545,154,2.4167,191700,San Diego,<1H OCEAN
-118.8,34.41,45,1610,5,NA,1148,347,2.7,120400,Los Angeles,<1H OCEAN
-118.88,34.42,20,728,4,NA,360,115,6.1244,375000,San Jose,<1H OCEAN
-118.98,34.4,34,1328,5,NA,795,227,4.4219,338100,Los Angeles,<1H OCEAN
-118.93,34.36,33,1775,5,NA,1071,296,4.6607,187900,San Francisco,<1H OCEAN
-118.93,34.4,17,3275,4,NA,2422,637,3.7092,190500,Los Angeles,<1H OCEAN
-118.92,34.4,23,1290,2,NA,1060,279,3.3152,198000,Santa Ana,<1H OCEAN
-118.92,34.41,22,2702,3,NA,2664,571,3.0893,173400,Fresno,<1H OCEAN
-118.9,34.41,35,4431,2,NA,2304,720,4.2599,209100,Bakersfield,<1H OCEAN
-118.91,34.4,30,2861,5,NA,2065,586,3.2024,176100,San Francisco,<1H OCEAN
-118.9,34.4,16,2614,2,NA,1163,524,1.5781,134400,Sacramento,<1H OCEAN
-119.06,34.38,33,1465,2,NA,731,266,3.9464,230300,Fresno,<1H OCEAN
-119.06,34.37,32,3885,5,NA,2504,736,3.6453,201700,Long Beach,<1H OCEAN
-119.05,34.36,22,1815,4,NA,2428,473,2.8417,162500,Oakland,<1H OCEAN
-119.05,34.4,50,1236,2,NA,1079,257,2.6991,181300,Oakland,<1H OCEAN
-119.1,34.31,21,2424,3,NA,1379,484,2.6786,184000,San Francisco,<1H OCEAN
-119.04,34.34,35,462,4,NA,334,96,5.3582,281300,San Diego,<1H OCEAN
-119.06,34.36,52,1409,5,NA,981,304,2.7951,199300,Long Beach,<1H OCEAN
-119.06,34.36,52,1239,3,NA,934,298,1.8618,183300,Long Beach,<1H OCEAN
-119.06,34.35,34,2426,2,NA,2116,631,2.0682,158300,Oakland,<1H OCEAN
-119.05,34.35,39,950,2,NA,1366,312,2.2443,146600,Sacramento,<1H OCEAN
-119.09,34.35,20,4725,5,NA,2823,869,4.0122,214800,Fresno,<1H OCEAN
-119.08,34.35,24,3663,3,NA,2718,778,3.2757,186000,San Jose,<1H OCEAN
-119.08,34.34,23,3065,4,NA,2042,698,2.7593,194800,Bakersfield,<1H OCEAN
-119.11,34.33,14,4026,4,NA,1825,671,3.5541,191800,Long Beach,<1H OCEAN
-119.12,34.38,28,7200,3,NA,3793,1238,4.075,237900,San Diego,<1H OCEAN
-119.06,34.36,48,1459,2,NA,902,350,2.4185,189900,Santa Ana,<1H OCEAN
-119.23,34.44,34,3193,3,NA,1434,627,2.4777,260300,San Francisco,<1H OCEAN
-119.26,34.46,30,3826,5,NA,1656,657,4.0074,434700,San Diego,<1H OCEAN
-119.23,34.46,34,9280,3,NA,4514,1693,3.2026,227600,Los Angeles,<1H OCEAN
-119.19,34.46,39,2056,5,NA,939,371,6.6257,427600,Long Beach,<1H OCEAN
-119.23,34.42,16,630,5,NA,343,100,5.75,325000,Bakersfield,<1H OCEAN
-119.27,34.45,15,1659,5,NA,679,253,5,357900,Sacramento,<1H OCEAN
-119.15,34.44,33,2005,4,NA,1043,351,5.308,297900,Bakersfield,<1H OCEAN
-119.14,34.49,17,321,4,NA,92,39,7.75,375000,Bakersfield,<1H OCEAN
-119.31,34.41,22,2612,4,NA,1361,439,4.1319,245000,Santa Ana,NEAR OCEAN
-119.31,34.38,23,282,2,NA,130,57,2.4375,225000,Long Beach,NEAR OCEAN
-119.29,34.37,41,1408,5,NA,793,264,2.5441,161200,San Francisco,NEAR OCEAN
-119.34,34.39,27,669,4,NA,314,106,2.4659,231300,Sacramento,NEAR OCEAN
-119.31,34.44,5,403,5,NA,208,54,12.632,500001,Bakersfield,NEAR OCEAN
-119.28,34.45,36,2376,5,NA,1505,547,2.4595,197600,Santa Ana,<1H OCEAN
-119.29,34.45,26,2849,4,NA,1383,532,2.6893,230800,San Francisco,<1H OCEAN
-119.29,34.44,34,4314,3,NA,2361,831,3.2279,243100,San Diego,NEAR OCEAN
-119.27,34.44,22,3527,3,NA,1483,640,2.7019,234700,Long Beach,<1H OCEAN
-119.28,34.42,23,4763,5,NA,2198,771,4.8105,313000,Long Beach,NEAR OCEAN
-119.3,34.42,18,5591,5,NA,2860,1026,3.5822,219900,San Jose,NEAR OCEAN
-119.29,34.4,22,3891,4,NA,1727,581,4.2656,241400,Bakersfield,NEAR OCEAN
-119.3,34.39,35,3079,4,NA,1807,589,4.69,199300,San Diego,NEAR OCEAN
-119.17,34.29,28,731,2,NA,285,162,3.2917,225000,Los Angeles,NEAR OCEAN
-119.17,34.29,18,3932,5,NA,1896,680,5.2953,279400,Oakland,NEAR OCEAN
-119.17,34.31,21,259,2,NA,142,45,5.2681,500001,Bakersfield,NEAR OCEAN
-119.15,34.3,21,2475,5,NA,1269,505,2.98,259200,San Diego,NEAR OCEAN
-119.19,34.28,28,3231,4,NA,1665,540,4.8583,224200,San Francisco,NEAR OCEAN
-119.18,34.28,17,4526,5,NA,2088,655,5.6885,268200,Bakersfield,NEAR OCEAN
-119.19,34.3,25,2197,2,NA,934,330,6.311,283200,Oakland,NEAR OCEAN
-119.22,34.34,29,3128,4,NA,1815,648,2.9821,175700,Los Angeles,NEAR OCEAN
-119.39,34.32,19,3238,4,NA,1195,443,4.8472,500001,San Francisco,NEAR OCEAN
-119.32,34.35,16,52,4,NA,51,15,2.475,225000,Sacramento,NEAR OCEAN
-119.14,34.29,17,2754,3,NA,1349,533,3.1618,154200,Los Angeles,<1H OCEAN
-119.16,34.28,30,413,3,NA,400,112,4,219200,Santa Ana,NEAR OCEAN
-119.16,34.28,11,5330,2,NA,2801,1028,4.763,232700,San Diego,NEAR OCEAN
-119.16,34.27,24,1824,5,NA,1049,320,5.9181,221100,Long Beach,NEAR OCEAN
-119.14,34.28,31,790,3,NA,1095,222,2.25,75000,Los Angeles,NEAR OCEAN
-119.18,34.27,6,2307,2,NA,910,364,5.215,279500,San Diego,NEAR OCEAN
-119.17,34.27,24,4165,2,NA,2194,658,6.0661,234800,San Diego,NEAR OCEAN
-119.17,34.27,18,8010,4,NA,3982,1483,4.0905,236500,San Diego,NEAR OCEAN
-119.17,34.26,10,3654,3,NA,1638,551,6.1885,267300,Santa Ana,NEAR OCEAN
-119.22,34.27,11,4695,5,NA,2065,982,3.2158,223600,Long Beach,NEAR OCEAN
-119.21,34.26,31,224,5,NA,326,88,2.375,55000,Santa Ana,NEAR OCEAN
-119.21,34.26,10,3150,4,NA,1582,653,4.2448,157300,Santa Ana,NEAR OCEAN
-119.22,34.26,16,2596,2,NA,1403,562,3.4018,145200,Santa Ana,NEAR OCEAN
-119.2,34.27,8,4942,5,NA,3012,1033,3.445,203400,San Diego,NEAR OCEAN
-119.21,34.26,23,2887,2,NA,1508,518,3.3452,217600,San Francisco,NEAR OCEAN
-119.2,34.26,13,3009,5,NA,1439,607,4.1845,199500,Bakersfield,NEAR OCEAN
-119.19,34.26,16,5018,3,NA,2524,830,5.1752,218000,Long Beach,NEAR OCEAN
-119.18,34.26,22,2334,2,NA,1298,363,5.5275,228900,Long Beach,NEAR OCEAN
-119.19,34.25,12,232,2,NA,79,35,4.1667,214600,Sacramento,NEAR OCEAN
-119.21,34.26,26,2406,5,NA,1313,391,4.9079,234100,San Jose,NEAR OCEAN
-119.2,34.26,25,2203,2,NA,1194,377,5.4087,223200,Oakland,NEAR OCEAN
-119.2,34.25,18,3208,5,NA,1973,614,3.8162,235000,Oakland,NEAR OCEAN
-119.2,34.25,25,195,5,NA,140,43,3.8889,187500,Oakland,NEAR OCEAN
-119.2,34.28,22,2362,3,NA,1127,499,3.4006,219400,San Jose,NEAR OCEAN
-119.22,34.27,30,1937,4,NA,695,313,5.0679,234300,San Jose,NEAR OCEAN
-119.23,34.27,22,3536,2,NA,1650,612,4.2381,229300,San Francisco,NEAR OCEAN
-119.21,34.31,22,7548,4,NA,2855,1008,6.729,409300,Santa Ana,NEAR OCEAN
-119.21,34.28,27,2219,2,NA,937,315,5.7601,281100,Sacramento,NEAR OCEAN
-119.23,34.3,18,1713,4,NA,690,239,6.9483,404300,Fresno,NEAR OCEAN
-119.23,34.28,24,4260,4,NA,1581,607,5.5048,303600,Sacramento,NEAR OCEAN
-119.22,34.28,24,2212,3,NA,899,331,5.533,299700,Los Angeles,NEAR OCEAN
-119.22,34.28,33,2467,5,NA,1052,363,4.7333,257500,San Diego,NEAR OCEAN
-119.25,34.28,36,1530,5,NA,703,317,3.5819,231900,Fresno,NEAR OCEAN
-119.26,34.28,41,2822,4,NA,1288,541,3.0799,254100,Sacramento,NEAR OCEAN
-119.25,34.3,34,1189,5,NA,445,203,4.8824,396400,Santa Ana,NEAR OCEAN
-119.25,34.28,36,2232,4,NA,951,368,5.2261,303200,Los Angeles,NEAR OCEAN
-119.24,34.28,41,1280,3,NA,608,252,4.4038,229100,San Francisco,NEAR OCEAN
-119.26,34.28,41,1835,4,NA,683,308,4.8977,358200,San Francisco,NEAR OCEAN
-119.27,34.28,52,2239,5,NA,941,397,4.125,349000,San Jose,NEAR OCEAN
-119.27,34.29,32,2274,5,NA,982,393,5.3254,385200,Santa Ana,NEAR OCEAN
-119.29,34.29,33,3854,5,NA,1835,894,3.5294,323900,Los Angeles,NEAR OCEAN
-119.29,34.3,24,7637,2,NA,4647,1623,3.5385,186800,Fresno,NEAR OCEAN
-119.3,34.29,41,1445,2,NA,1052,388,2.6333,170800,Long Beach,NEAR OCEAN
-119.3,34.29,50,3128,2,NA,2535,783,2.3669,165300,Bakersfield,NEAR OCEAN
-119.3,34.29,26,3665,3,NA,2775,870,1.9286,160500,Bakersfield,NEAR OCEAN
-119.29,34.31,25,1092,5,NA,702,215,3.9063,192700,San Diego,NEAR OCEAN
-119.29,34.28,38,2387,5,NA,1537,741,2.3147,192500,Sacramento,NEAR OCEAN
-119.3,34.27,17,1527,4,NA,688,423,1.6007,187500,Oakland,NEAR OCEAN
-119.29,34.26,32,3295,2,NA,1344,600,3.6007,395500,Bakersfield,NEAR OCEAN
-119.27,34.26,23,3578,3,NA,1455,649,4.1898,359100,Long Beach,NEAR OCEAN
-119.29,34.23,22,2486,3,NA,709,523,2.9018,275000,San Francisco,NEAR OCEAN
-119.29,34.24,27,4742,4,NA,1682,696,6.194,500001,Bakersfield,NEAR OCEAN
-119.27,34.27,44,1312,5,NA,668,278,4.09,203800,San Diego,NEAR OCEAN
-119.27,34.28,50,1710,2,NA,915,380,3.1757,206300,San Diego,NEAR OCEAN
-119.27,34.27,52,459,4,NA,276,107,2.375,198400,Bakersfield,NEAR OCEAN
-119.27,34.27,52,1577,2,NA,836,335,3.5893,206600,Fresno,NEAR OCEAN
-119.28,34.27,43,403,3,NA,156,85,4.6667,384600,Long Beach,NEAR OCEAN
-119.28,34.27,44,706,2,NA,399,149,3.0089,166700,Bakersfield,NEAR OCEAN
-119.25,34.27,46,679,4,NA,382,143,3.5,221200,Oakland,NEAR OCEAN
-119.24,34.27,32,4071,4,NA,1900,874,3.2792,220500,Fresno,NEAR OCEAN
-119.23,34.27,29,3298,4,NA,1509,711,3.8125,244500,San Diego,NEAR OCEAN
-119.25,34.26,30,2948,4,NA,1635,750,2.67,214900,Bakersfield,NEAR OCEAN
-119.25,34.27,35,2532,2,NA,1338,422,4.7727,219000,Los Angeles,NEAR OCEAN
-119.26,34.27,36,1972,2,NA,1029,411,3.7337,209000,Long Beach,NEAR OCEAN
-119.26,34.27,40,2528,5,NA,1318,549,3.6413,212700,Fresno,NEAR OCEAN
-119.26,34.27,42,918,4,NA,394,204,4.0069,214300,Long Beach,NEAR OCEAN
-119.23,34.25,28,26,3,NA,29,9,8,275000,Bakersfield,NEAR OCEAN
-119.25,34.21,12,15201,4,NA,7132,2251,5.6756,301800,Santa Ana,NEAR OCEAN
-119.18,34.24,17,629,3,NA,514,186,3.2847,112500,Sacramento,NEAR OCEAN
-119.18,34.23,16,4609,5,NA,2147,1007,3.375,218800,Bakersfield,NEAR OCEAN
-119.19,34.22,26,3175,5,NA,2460,775,3.125,219900,San Jose,NEAR OCEAN
-119.19,34.23,17,3889,3,NA,2415,739,4.5,234300,Sacramento,NEAR OCEAN
-119.18,34.22,15,4615,4,NA,2549,973,3.9063,198700,Santa Ana,NEAR OCEAN
-119.17,34.22,29,4188,3,NA,2783,790,4.1949,197100,San Diego,NEAR OCEAN
-119.17,34.21,33,1039,4,NA,1432,272,3.1103,143500,Long Beach,NEAR OCEAN
-119.16,34.2,35,2183,2,NA,3504,623,1.9704,160300,San Jose,NEAR OCEAN
-119.17,34.2,36,2028,4,NA,2751,496,3.015,149300,San Diego,NEAR OCEAN
-119.17,34.2,40,1083,4,NA,1843,349,2.3077,106900,Santa Ana,NEAR OCEAN
-119.18,34.21,30,1096,4,NA,741,229,3.8625,234700,San Diego,NEAR OCEAN
-119.18,34.21,29,4039,2,NA,1677,644,4.3897,257600,San Francisco,NEAR OCEAN
-119.19,34.21,28,4194,2,NA,2556,856,4.2227,235400,Bakersfield,NEAR OCEAN
-119.19,34.21,27,1887,2,NA,1339,428,2.9185,224500,San Francisco,NEAR OCEAN
-119.19,34.2,36,1293,4,NA,1128,335,2.1542,253900,San Jose,NEAR OCEAN
-119.19,34.21,34,3413,2,NA,2223,651,3.8239,208200,Fresno,NEAR OCEAN
-119.18,34.21,46,2062,3,NA,1522,469,3.087,213900,San Diego,NEAR OCEAN
-119.19,34.2,18,3620,5,NA,3171,779,3.3409,220500,Bakersfield,NEAR OCEAN
-119.18,34.19,19,2393,2,NA,1938,762,1.6953,167400,Sacramento,NEAR OCEAN
-119.18,34.2,21,494,4,NA,489,106,2.6964,170800,Bakersfield,NEAR OCEAN
-119.18,34.19,5,384,4,NA,410,149,1.5625,87500,Los Angeles,NEAR OCEAN
-119.27,34.17,15,11403,2,NA,3327,1585,4.3693,423300,Bakersfield,NEAR OCEAN
-119.23,34.19,16,5297,5,NA,1489,667,6.4522,500001,Fresno,NEAR OCEAN
-119.23,34.17,18,6171,4,NA,2164,1210,3.6875,500001,Santa Ana,NEAR OCEAN
-119.23,34.15,18,6213,5,NA,2679,1000,3.748,380400,Sacramento,NEAR OCEAN
-119.21,34.19,15,3797,3,NA,2216,675,4.7443,229500,Long Beach,NEAR OCEAN
-119.21,34.19,15,5614,4,NA,2754,994,5.035,242900,Sacramento,NEAR OCEAN
-119.22,34.18,17,3332,5,NA,1797,673,4.4292,231200,San Francisco,NEAR OCEAN
-119.2,34.19,19,9503,2,NA,6370,1718,5.0016,218500,Oakland,NEAR OCEAN
-119.2,34.18,27,1035,5,NA,782,222,4.2212,185400,San Francisco,NEAR OCEAN
-119.19,34.19,35,2599,4,NA,2726,543,3.2212,180500,Oakland,NEAR OCEAN
-119.19,34.18,32,3366,5,NA,2857,669,4.6186,181100,San Diego,NEAR OCEAN
-119.18,34.19,36,4519,5,NA,4818,1061,2.8561,179100,San Jose,NEAR OCEAN
-119.18,34.18,31,2636,4,NA,2695,614,3.2196,175800,San Diego,NEAR OCEAN
-119.17,34.18,38,3221,2,NA,2792,736,2.9118,172400,San Francisco,NEAR OCEAN
-119.17,34.17,34,2749,4,NA,2330,559,4.2137,185600,San Jose,NEAR OCEAN
-119.17,34.17,32,1567,4,NA,1482,308,3.5867,182100,Santa Ana,NEAR OCEAN
-119.17,34.17,42,1411,3,NA,1295,339,2.6667,164900,Bakersfield,NEAR OCEAN
-119.17,34.17,25,1596,4,NA,1378,308,4.0074,188000,Sacramento,NEAR OCEAN
-119.17,34.17,21,2361,3,NA,1146,396,3.6597,195100,San Jose,NEAR OCEAN
-119.19,34.17,31,1872,2,NA,1511,405,3.2314,186800,Los Angeles,NEAR OCEAN
-119.19,34.17,35,4276,2,NA,3295,708,4.2583,187300,Bakersfield,NEAR OCEAN
-119.18,34.17,32,2388,4,NA,1746,483,3.9331,187600,Sacramento,NEAR OCEAN
-119.18,34.16,30,2053,3,NA,1496,391,3.6546,186200,Sacramento,NEAR OCEAN
-119.19,34.17,27,2183,4,NA,1458,388,4.4567,191100,Sacramento,NEAR OCEAN
-119.19,34.16,34,2610,4,NA,1543,433,3.9722,189000,Santa Ana,NEAR OCEAN
-119.19,34.16,35,2733,2,NA,1814,511,4.4187,183400,Long Beach,NEAR OCEAN
-119.22,34.15,32,3152,3,NA,3490,526,2.725,450000,Los Angeles,NEAR OCEAN
-119.2,34.18,22,6465,4,NA,2694,1370,2.9832,165600,Sacramento,NEAR OCEAN
-119.21,34.18,13,6103,4,NA,2986,1212,3.9718,215200,San Francisco,NEAR OCEAN
-119.19,34.15,31,4175,3,NA,3310,954,3.1989,185400,San Diego,NEAR OCEAN
-119.2,34.15,27,2076,2,NA,1904,647,1.4773,160800,San Francisco,NEAR OCEAN
-119.21,34.12,15,5778,5,NA,1722,829,4.3427,305800,Long Beach,NEAR OCEAN
-119.18,34.16,12,460,5,NA,405,103,5.2783,167400,Oakland,NEAR OCEAN
-119.18,34.16,27,1832,4,NA,1480,414,3.9643,186000,Bakersfield,NEAR OCEAN
-119.18,34.15,22,4769,2,NA,5534,1318,2.4167,192000,Oakland,NEAR OCEAN
-119.17,34.16,17,5276,4,NA,4066,984,4.5828,205400,Long Beach,NEAR OCEAN
-119.17,34.15,18,2509,5,NA,3129,677,2.6098,146100,San Diego,NEAR OCEAN
-119.13,34.19,16,6389,2,NA,6242,1340,4.0222,206800,Oakland,NEAR OCEAN
-119.15,34.17,22,1612,5,NA,1431,335,4.8125,194400,San Jose,NEAR OCEAN
-119.14,34.17,16,1593,3,NA,836,357,2.726,67500,San Diego,NEAR OCEAN
-119.11,34.17,37,470,3,NA,522,83,2.0368,243800,Sacramento,NEAR OCEAN
-119.17,34.19,28,1444,3,NA,2145,437,1.6964,175000,Santa Ana,NEAR OCEAN
-119.14,34.15,25,2202,4,NA,1415,412,4.43,207700,San Diego,NEAR OCEAN
-119.16,34.15,23,3204,5,NA,2295,614,3.9485,196600,San Jose,NEAR OCEAN
-119.16,34.12,17,224,5,NA,147,71,3.6167,280000,Oakland,NEAR OCEAN
-119.16,34.17,17,7982,4,NA,6437,1596,4.1279,223900,Santa Ana,NEAR OCEAN
-119.15,34.17,23,2239,3,NA,784,497,1.6038,194300,Santa Ana,NEAR OCEAN
-119.15,34.2,25,3445,4,NA,5558,894,3.0972,169300,Long Beach,NEAR OCEAN
-119.17,34.25,15,1329,2,NA,1001,284,3.65,189300,San Jose,NEAR OCEAN
-119.15,34.25,36,3511,4,NA,2965,695,4.0878,186800,Sacramento,NEAR OCEAN
-119.16,34.23,26,5444,3,NA,3700,1158,2.7556,213200,Santa Ana,NEAR OCEAN
-119.14,34.23,8,243,2,NA,102,80,2.5714,500001,San Diego,NEAR OCEAN
-119.12,34.23,35,2028,4,NA,2252,521,2.4643,182000,Santa Ana,NEAR OCEAN
-119.12,34.25,31,737,3,NA,1436,168,3.5625,194100,San Diego,NEAR OCEAN
-119.04,34.28,21,1856,2,NA,863,255,4.5833,500001,Santa Ana,<1H OCEAN
-118.96,34.3,16,3103,5,NA,1567,467,6.907,500001,Los Angeles,<1H OCEAN
-119.06,34.24,21,7436,2,NA,2982,988,7.6775,391200,San Jose,<1H OCEAN
-119.09,34.24,17,10214,5,NA,3409,1327,5.3806,452100,Santa Ana,<1H OCEAN
-119.02,34.26,40,1498,3,NA,707,249,3.7974,228700,Los Angeles,<1H OCEAN
-119.03,34.25,25,3344,3,NA,1483,496,6.196,340600,Los Angeles,<1H OCEAN
-119.04,34.24,20,7794,5,NA,4169,1188,5.9316,311900,Bakersfield,<1H OCEAN
-119.05,34.24,24,4341,3,NA,1929,703,5.4298,279600,Sacramento,<1H OCEAN
-118.99,34.23,9,10618,5,NA,4830,1606,6.6246,284200,San Diego,<1H OCEAN
-119.01,34.23,11,5785,5,NA,2760,985,4.693,232200,Fresno,<1H OCEAN
-118.94,34.24,5,10018,3,NA,4253,1120,8.9063,500001,Santa Ana,<1H OCEAN
-118.96,34.23,14,15207,3,NA,6301,2829,3.9699,217000,San Francisco,<1H OCEAN
-119.03,34.24,25,3655,5,NA,1776,544,5.687,238100,Oakland,<1H OCEAN
-119.03,34.23,16,5323,3,NA,2493,779,5.6762,271300,Fresno,<1H OCEAN
-119.02,34.24,24,4650,4,NA,2374,702,5.8838,232600,Fresno,<1H OCEAN
-119.03,34.23,21,3284,3,NA,1832,521,5.2773,250800,Long Beach,<1H OCEAN
-119.03,34.22,24,3421,3,NA,2220,645,4.7831,214200,Bakersfield,<1H OCEAN
-119.04,34.23,21,9807,3,NA,4199,1554,5.0145,246600,Fresno,<1H OCEAN
-119.06,34.23,23,3471,4,NA,2002,555,5.2742,257500,Fresno,<1H OCEAN
-119.06,34.23,29,3511,3,NA,2591,596,3.0219,221700,Sacramento,<1H OCEAN
-119.04,34.22,18,3117,2,NA,2079,545,4.6458,222800,San Diego,<1H OCEAN
-119.06,34.22,13,4175,3,NA,2257,1271,3.1446,177100,Santa Ana,<1H OCEAN
-119,34.19,5,3634,5,NA,1317,743,4.2917,227900,San Diego,<1H OCEAN
-119.05,34.19,39,143,3,NA,113,33,2.8942,275000,San Diego,NEAR OCEAN
-119.08,34.17,32,166,3,NA,63,29,7.3004,125000,San Francisco,NEAR OCEAN
-119.03,34.21,11,4528,3,NA,2398,684,5.3044,319000,Long Beach,<1H OCEAN
-119.05,34.21,27,4357,2,NA,2110,876,3.0119,218200,Oakland,<1H OCEAN
-119.09,34.22,8,40,5,NA,309,16,4.0208,52500,San Diego,NEAR OCEAN
-119.05,34.13,12,57,3,NA,69,15,5.0066,275000,Los Angeles,NEAR OCEAN
-118.97,34.18,18,7338,4,NA,3419,1058,7.0242,293100,Fresno,<1H OCEAN
-118.96,34.19,16,1807,4,NA,587,296,1.9811,162500,Los Angeles,<1H OCEAN
-118.96,34.18,16,3137,2,NA,1384,436,6.1306,258200,Santa Ana,<1H OCEAN
-118.98,34.16,16,2476,5,NA,1251,387,5.7676,241300,San Jose,<1H OCEAN
-118.95,34.18,25,2237,5,NA,1121,365,6.0994,254900,San Jose,<1H OCEAN
-118.95,34.17,9,2372,4,NA,1039,321,7.6016,344900,Fresno,<1H OCEAN
-118.94,34.17,16,3746,3,NA,1556,452,6.3303,299400,Long Beach,<1H OCEAN
-118.94,34.17,15,1679,3,NA,928,264,5.5681,235600,Santa Ana,<1H OCEAN
-118.95,34.17,23,2630,5,NA,1184,385,5.2955,247600,San Jose,<1H OCEAN
-118.95,34.16,21,2953,2,NA,1397,410,6.541,291500,San Diego,<1H OCEAN
-118.93,34.18,18,2730,4,NA,1248,412,6.187,287900,Oakland,<1H OCEAN
-118.92,34.18,17,2400,2,NA,1067,323,6.3522,259300,Santa Ana,<1H OCEAN
-118.92,34.17,17,1552,5,NA,685,244,5.9836,294800,Long Beach,<1H OCEAN
-118.94,34.16,3,1170,3,NA,493,142,8.0428,500001,Sacramento,<1H OCEAN
-118.91,34.18,17,3220,2,NA,1381,733,2.8958,176000,Bakersfield,<1H OCEAN
-118.9,34.18,20,1288,3,NA,539,181,5.8652,302600,Oakland,<1H OCEAN
-118.9,34.18,14,2627,2,NA,1121,328,7.0504,333800,Los Angeles,<1H OCEAN
-118.9,34.17,14,4719,2,NA,1880,731,5.3558,313800,Los Angeles,<1H OCEAN
-118.88,34.17,15,4260,5,NA,1701,669,5.1033,410700,San Francisco,<1H OCEAN
-118.85,34.17,42,564,2,NA,220,81,4.5625,318800,San Jose,<1H OCEAN
-118.84,34.16,18,6075,3,NA,2571,1018,5.22,399400,San Francisco,<1H OCEAN
-118.84,34.15,17,3785,5,NA,1527,507,8.4443,358500,Fresno,<1H OCEAN
-118.86,34.16,16,1509,3,NA,578,235,10.2614,410800,Oakland,<1H OCEAN
-118.85,34.14,24,1999,4,NA,759,247,8.7657,366300,San Diego,<1H OCEAN
-118.82,34.15,9,655,3,NA,222,109,7.8528,337500,Oakland,NEAR OCEAN
-118.83,34.15,16,3380,4,NA,1227,641,4.2857,233200,San Diego,NEAR OCEAN
-118.83,34.14,16,1316,5,NA,450,173,10.1597,500001,Santa Ana,NEAR OCEAN
-118.83,34.14,16,1956,3,NA,671,319,6.4001,321800,Fresno,NEAR OCEAN
-118.85,34.14,16,4109,3,NA,1409,560,8.1064,423400,Santa Ana,<1H OCEAN
-118.95,34.19,24,2719,5,NA,1318,424,4.675,228800,Long Beach,<1H OCEAN
-118.94,34.18,24,3689,2,NA,1898,581,5.9224,239400,San Diego,<1H OCEAN
-118.94,34.18,25,3502,2,NA,1713,508,5.5181,242100,Bakersfield,<1H OCEAN
-118.93,34.2,17,2619,2,NA,1655,557,3.886,281300,Oakland,<1H OCEAN
-118.92,34.19,16,3631,2,NA,2585,923,3.0691,130400,San Diego,<1H OCEAN
-118.9,34.2,16,6510,3,NA,2304,778,7.9943,452100,San Jose,<1H OCEAN
-118.9,34.19,26,1582,2,NA,573,182,10.0595,500001,Fresno,<1H OCEAN
-118.91,34.22,15,5644,2,NA,2659,783,6.7559,312000,Long Beach,<1H OCEAN
-118.89,34.22,20,3878,4,NA,1651,591,5.5402,264600,Santa Ana,<1H OCEAN
-118.87,34.23,14,4242,2,NA,1858,689,6.0145,287100,San Diego,<1H OCEAN
